GEOID10,GEOID_MUNI,MUN_NAME,SQMI_LAND,CurPEV,FutPEV,CuPEV_SM,FuPEV_SM,FC_KD,FC_CE,FC_KD_SM,FC_CE_SM,FC_KPE,SC_KD,SC_CE,SC_KD_SM,SC_CE_SM,SC_KPE,PC_KD,PC_CE,PC_KD_SM,PC_CE_SM,PC_KPE,PASS_VEH,POP,HOUSUNIT,JOBS,CuPEVPop,FuPEVPop,CuPEV_HU,FuPEV_HU,PerCuPEV,PerFuPEV,FC_KD_JB,FC_CE_JB,SC_KD_JB,SC_CE_JB,PC_KD_JB,PC_CE_JB
421279607004,4212735520,Honesdale Borough,0.535108249,0,2,0.00000,3.73756,184.41034,13,344.6224892,24.29414989,14.18541051,109.4577106,7,204.5524636,13.08146533,15.63681579,42.04510812,4,78.57308914,7.475123044,10.51127703,437,765,270,230,0.00,0.26,0.00,0.74,0,0.455580866,0.801784072,0.056521739,0.475903089,0.030434783,0.182804818,0.017391304
421279607005,4212776424,Texas Township,0.454697841,0,7,0.00000,15.39484,335.46888,22,737.7841864,48.38377935,15.2485853,228.2087431,12,501.8909761,26.39115237,19.01739526,65.71383655,7,144.5219895,15.39483888,9.387690936,576,769,411,231,0.00,0.91,0.00,1.70,0,1.200686106,1.452246219,0.095238095,0.987916637,0.051948052,0.284475483,0.03030303
421279607006,4212735520,Honesdale Borough,0.313755495,0,3,0.00000,9.56159,18.60621,2,59.3016076,6.374390356,9.303102616,12.07477317,1,38.48465883,3.187195178,12.07477317,3.642460946,1,11.60923396,3.187195178,3.642460946,520,735,302,220,0.00,0.41,0.00,0.99,0,0.573613767,0.08457366,0.009090909,0.054885333,0.004545455,0.016556641,0.004545455
421279608001,4212776424,Texas Township,6.49752443,1,15,0.15390,2.30857,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,1061,345,318,0.09,1.41,0.29,4.35,0.19379845,2.830188679,0,0,0,0,0,0
421279608002,4212776424,Texas Township,7.538092914,0,12,0.00000,1.59191,525.93055,30,69.76970952,3.979786445,17.53101843,521.526657,19,69.18549066,2.520531415,27.44877142,219.7062423,14,29.14613083,1.857233674,15.69330302,904,1647,605,494,0.00,0.73,0.00,1.98,0,1.310043668,1.064636747,0.060728745,1.055721978,0.038461538,0.444749478,0.028340081
421279608003,4212713096,Cherry Ridge Township,9.05027785,0,9,0.00000,0.99444,95.08898,6,10.50674661,0.662963071,15.84816269,92.05665097,4,10.17169334,0.441975381,23.01416274,30.95527896,3,3.420367802,0.331481536,10.31842632,697,914,395,274,0.00,0.98,0.00,2.28,0,1.274787535,0.347040059,0.02189781,0.335973179,0.01459854,0.112975471,0.010948905
421279608004,4212713096,Cherry Ridge Township,12.37318153,1,44,0.08082,3.55608,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,875,360,262,0.11,5.03,0.28,12.22,0.179856115,7.34557596,0,0,0,0,0,0
421279609001,4212781712,Waymart Borough,2.691056372,0,5,0.00000,1.85801,368.77459,22,137.0371099,8.175228222,16.76248127,253.2383057,13,94.10367925,4.830816676,19.47986967,98.87248532,9,36.74114238,3.344411545,10.9858317,828,1369,446,411,0.00,0.37,0.00,1.12,0,0.600240096,0.897261771,0.053527981,0.616151595,0.03163017,0.240565658,0.02189781
421279609002,4212711056,Canaan Township,18.25716067,0,1,0.00000,0.05477,279.72812,16,15.32155667,0.876368472,17.48300762,220.290919,10,12.06600101,0.547730295,22.0290919,105.0997142,8,5.756629747,0.438184236,13.13746427,595,3992,339,1198,0.00,0.03,0.00,0.29,0,0.167785235,0.233495928,0.013355593,0.183882236,0.008347245,0.087729311,0.006677796
421279609003,4212772024,South Canaan Township,10.3228945,0,6,0.00000,0.58123,85.31046,6,8.264199652,0.581232328,14.21841019,57.78113575,3,5.597377336,0.290616164,19.26037858,25.18782547,2,2.439996404,0.193744109,12.59391273,587,862,277,259,0.00,0.70,0.00,2.17,0,1.011804384,0.32938402,0.023166023,0.223093188,0.011583012,0.097250291,0.007722008
421279609004,4212772024,South Canaan Township,17.14138913,1,22,0.05834,1.28344,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,587,210,176,0.17,3.75,0.48,10.48,0.15503876,3.303303303,0,0,0,0,0,0
421279610001,4212740936,Lake Township,7.247791968,1,24,0.13797,3.31135,5.38693,1,0.743251166,0.137973055,5.386929832,4.189211493,1,0.577998308,0.137973055,4.189211493,0.640996019,1,0.088440179,0.137973055,0.640996019,693,1753,694,526,0.06,1.37,0.14,3.46,0.144300144,3.351955307,0.010241311,0.001901141,0.00796428,0.001901141,0.001218624,0.001901141
421279610002,4212740936,Lake Township,4.868767144,0,17,0.00000,3.49164,45.22530,3,9.288861122,0.616172413,15.07510061,22.23524456,2,4.566914766,0.410781609,11.11762228,11.64989181,2,2.392780649,0.410781609,5.824945903,2211,1042,387,313,0.00,1.63,0.00,4.39,0,0.763016158,0.144489782,0.009584665,0.07103912,0.006389776,0.037220102,0.006389776
421279610003,4212740936,Lake Township,6.025880179,0,4,0.00000,0.66380,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,1222,347,367,0.00,0.33,0.00,1.15,0,0.641025641,0,0,0,0,0,0
421279610004,4212740936,Lake Township,9.653644328,0,14,0.00000,1.45023,40.68788,3,4.214768891,0.310763469,13.5626266,23.59304827,2,2.443952508,0.207175646,11.79652413,7.076475252,1,0.733036666,0.103587823,7.076475252,767,1168,428,350,0.00,1.20,0.00,3.27,0,1.792573624,0.116251085,0.008571429,0.067408709,0.005714286,0.020218501,0.002857143
421279611001,4212758480,Paupack Township,19.4051308,1,76,0.05153,3.91649,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,1978,886,593,0.05,3.84,0.11,8.58,0.069881202,5.046480744,0,0,0,0,0,0
421279611002,4212758480,Paupack Township,8.604784299,1,66,0.11621,7.67015,382.88987,24,44.49732374,2.789146034,15.95374469,175.9803633,12,20.45145551,1.394573017,14.66503027,68.14650452,8,7.919606367,0.929715345,8.518313066,1472,1764,752,529,0.06,3.74,0.13,8.78,0.067934783,4.294079375,0.723799381,0.04536862,0.332666093,0.02268431,0.12882137,0.015122873
421279612001,4212767488,Salem Township,6.563369134,1,18,0.15236,2.74249,430.58155,25,65.60373741,3.809019345,17.22326181,349.4936951,15,53.24912983,2.285411607,23.29957967,129.4515539,11,19.72333892,1.675968512,11.76832308,479,1399,544,420,0.07,1.29,0.18,3.31,0.208768267,3.629032258,1.025194155,0.05952381,0.832127846,0.035714286,0.308217986,0.026190476
421279612002,4212767488,Salem Township,13.64604953,0,17,0.00000,1.24578,109.36245,7,8.014220609,0.512968972,15.62320734,110.0428886,4,8.064083916,0.293125127,27.51072214,26.8727394,3,1.969268787,0.219843845,8.957579802,1246,1189,546,357,0.00,1.43,0.00,3.11,0,1.346001584,0.306337399,0.019607843,0.308243385,0.011204482,0.07527378,0.008403361
421279612003,4212767488,Salem Township,10.34724906,0,13,0.00000,1.25637,301.17373,20,29.10664716,1.932880893,15.05868637,249.9097503,12,24.15228907,1.159728536,20.82581253,91.42136561,7,8.835330541,0.676508313,13.06019509,886,1567,603,470,0.00,0.83,0.00,2.16,0,1.446051168,0.640795165,0.042553191,0.531722873,0.025531915,0.194513544,0.014893617
421279613001,4212773968,Sterling Township,26.99659771,3,103,0.11113,3.81530,70.33910,6,2.605480175,0.222250228,11.72318336,75.224788,4,2.786454383,0.148166819,18.806197,18.39582241,2,0.681412621,0.074083409,9.197911204,953,1530,572,459,0.20,6.73,0.52,18.01,0.314795383,9.781576448,0.153244227,0.013071895,0.163888427,0.008714597,0.040078044,0.004357298
421279613002,4212719864,Dreher Township,14.84978363,1,23,0.06734,1.54884,194.53472,15,13.10017175,1.010115728,12.96898107,157.6112251,8,10.61370516,0.538728388,19.70140314,52.30354405,4,3.522175497,0.269364194,13.07588601,962,1431,524,429,0.07,1.61,0.19,4.39,0.103950104,2.337398374,0.453460876,0.034965035,0.367392133,0.018648019,0.121919683,0.009324009
421279614001,4212742432,Lehigh Township,9.779253785,1,33,0.10226,3.37449,52.21786,4,5.3396572,0.409029164,13.05446572,68.14084899,3,6.967898624,0.306771873,22.71361633,15.20578839,2,1.554902728,0.204514582,7.602894196,982,1055,449,316,0.09,3.13,0.22,7.35,0.101832994,3.25443787,0.165246402,0.012658228,0.215635598,0.009493671,0.048119584,0.006329114
421279614002,4212742432,Lehigh Township,2.234831497,1,27,0.44746,12.08145,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,471,237,141,0.21,5.73,0.42,11.39,0.212314225,5.432595573,0,0,0,0,0,0
421298001001,4212903088,Arnold City,0.250091882,0,4,0.00000,15.99412,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,1132,668,340,0.00,0.35,0.00,0.60,0,0.934579439,0,0,0,0,0,0
421298002001,4212903088,Arnold City,0.135476684,0,6,0.00000,44.28806,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,1534,639,460,0.00,0.39,0.00,0.94,0,1.104972376,0,0,0,0,0,0
421298003001,4212903088,Arnold City,0.192543355,0,7,0.00000,36.35545,52.39570,5,272.1241558,25.96817738,10.47913959,39.84869298,3,206.9595855,15.58090643,13.28289766,8.159701431,1,42.37851483,5.193635476,8.159701431,760,1189,529,357,0.00,0.59,0.00,1.32,0,0.912646675,0.146766661,0.014005602,0.111620989,0.008403361,0.022856307,0.00280112
421298003002,4212903088,Arnold City,0.153925417,0,5,0.00000,32.48326,110.88678,8,720.3929429,51.97322278,13.86084804,107.5170878,4,698.5011948,25.98661139,26.87927196,22.23846069,3,144.475559,19.48995854,7.41282023,662,1198,600,359,0.00,0.42,0.00,0.83,0,0.749625187,0.308876836,0.022284123,0.299490495,0.011142061,0.061945573,0.008356546
421298004001,4212953736,New Kensington City,0.558134995,1,29,1.79168,51.95876,467.49239,29,837.5973492,51.95875594,16.12042733,418.8064123,16,750.3675919,28.66689983,26.17540077,104.4410342,10,187.1250416,17.91681239,10.44410342,924,1459,688,438,0.07,1.99,0.15,4.22,0.108225108,3.046218487,1.067334229,0.066210046,0.956179024,0.03652968,0.23844985,0.02283105
421298005001,4212953736,New Kensington City,0.384389796,0,18,0.00000,46.82747,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,1001,482,300,0.00,1.80,0.00,3.73,0,2.597402597,0,0,0,0,0,0
421298005002,4212953736,New Kensington City,0.524939862,1,43,1.90498,81.91415,98.92116,7,188.442844,13.33486082,14.13159437,52.57359213,4,100.1516477,7.619920468,13.14339803,17.36297102,2,33.07611456,3.809960234,8.681485508,1142,1268,608,380,0.08,3.39,0.16,7.07,0.087565674,3.631756757,0.260318844,0.018421053,0.138351558,0.010526316,0.045692029,0.005263158
421298006001,4212953736,New Kensington City,0.101438304,0,5,0.00000,49.29105,2.63179,1,25.94471739,9.858209023,2.63178812,0.502558749,1,4.954329197,9.858209023,0.502558749,0.234818428,1,2.314889147,9.858209023,0.234818428,406,1275,504,382,0.00,0.39,0.00,0.99,0,1.216545012,0.006889498,0.002617801,0.001315599,0.002617801,0.000614708,0.002617801
421298006002,4212953736,New Kensington City,0.138097931,1,11,7.24124,79.65362,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,1334,540,400,0.07,0.82,0.19,2.04,0.165016502,1.785714286,0,0,0,0,0,0
421298007001,4212953736,New Kensington City,0.549288237,0,6,0.00000,10.92323,742.47839,51,1351.709985,92.84742802,14.55839988,553.0054619,27,1006.767349,49.15452072,20.48168377,154.5491325,16,281.3625384,29.12860487,9.659320784,838,2209,1102,663,0.00,0.27,0.00,0.54,0,0.710900474,1.119876914,0.076923077,0.834095719,0.040723982,0.233105781,0.02413273
421298008001,4212953736,New Kensington City,0.451653425,0,17,0.00000,37.63948,48.69373,4,107.8121637,8.856348201,12.17343325,47.16562457,2,104.4287986,4.4281741,23.58281229,8.340027188,1,18.4655462,2.21408705,8.340027188,1168,1787,761,536,0.00,0.95,0.00,2.23,0,1.434599156,0.090846517,0.007462687,0.087995568,0.003731343,0.015559752,0.001865672
421298009001,4212953736,New Kensington City,0.477278253,0,14,0.00000,29.33299,251.57955,16,527.1129595,33.52342138,15.72372204,137.227047,8,287.5200075,16.76171069,17.15338087,40.76987284,5,85.42160166,10.47606918,8.153974567,570,1011,403,303,0.00,1.38,0.00,3.47,0,2.397260274,0.830295553,0.052805281,0.452894544,0.02640264,0.134554036,0.01650165
421298009002,4212953736,New Kensington City,0.763971076,0,9,0.00000,11.78055,158.70180,12,207.7327323,15.70740095,13.22514991,128.9793494,6,168.8275296,7.853700476,21.49655823,25.59614985,3,33.50408238,3.926850238,8.532049952,918,1530,754,459,0.00,0.59,0.00,1.19,0,0.970873786,0.345755553,0.026143791,0.281000761,0.013071895,0.055765032,0.006535948
421298010011,4212944864,Lower Burrell City,0.850807382,1,54,1.17535,63.46912,133.43634,11,156.8349596,12.92889582,12.13057648,123.3591412,6,144.9906805,7.052124993,20.55985687,31.8781547,4,37.46812191,4.701416662,7.969538675,1618,2402,1024,721,0.04,2.25,0.10,5.27,0.061804697,3.231597846,0.185071208,0.015256588,0.171094509,0.008321775,0.044213807,0.00554785
421298010012,4212944864,Lower Burrell City,0.293955018,0,15,0.00000,51.02822,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,1414,590,424,0.00,1.06,0.00,2.54,0,1.488095238,0,0,0,0,0,0
421298010021,4212944864,Lower Burrell City,2.396345753,0,10,0.00000,4.17302,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,921,391,276,0.00,1.09,0.00,2.56,0,1.545595054,0,0,0,0,0,0
421298010022,4212944864,Lower Burrell City,3.751536531,0,17,0.00000,4.53148,179.98313,14,47.97584328,3.731804258,12.85593776,169.0954345,8,45.07364731,2.132459576,21.13692931,35.52040695,4,9.468228991,1.066229788,8.880101736,1150,1766,784,530,0.00,0.96,0.00,2.17,0,1.45672665,0.339590809,0.026415094,0.31904799,0.01509434,0.067019636,0.00754717
421298011001,4212944864,Lower Burrell City,1.008306174,0,2,0.00000,1.98352,15.34508,2,15.21866946,1.9835245,7.672539192,14.53919379,1,14.41942354,0.99176225,14.53919379,4.413095985,1,4.376742003,0.99176225,4.413095985,396,679,204,204,0.00,0.29,0.00,0.98,0,0.502512563,0.075220972,0.009803922,0.071270558,0.004901961,0.021632823,0.004901961
421298011002,4212944864,Lower Burrell City,1.993170928,1,45,0.50171,22.57709,145.60829,10,73.05359135,5.017131174,14.56082945,133.9302913,6,67.19458394,3.010278705,22.32171521,27.52047759,3,13.80738461,1.505139352,9.173492531,1290,2193,848,658,0.05,2.05,0.12,5.31,0.07751938,3.373313343,0.221289201,0.015197568,0.203541476,0.009118541,0.041824434,0.004559271
421298011003,4212944864,Lower Burrell City,0.586891498,0,16,0.00000,27.26228,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,1133,518,340,0.00,1.41,0.00,3.09,0,1.62601626,0,0,0,0,0,0
421298011004,4212944864,Lower Burrell City,0.382782067,1,22,2.61245,57.47396,48.96646,4,127.9225602,10.44981035,12.24161548,40.49462774,2,105.790295,5.224905174,20.24731387,9.41557282,1,24.59773757,2.612452587,9.41557282,782,1085,500,326,0.09,2.03,0.20,4.40,0.127877238,2.739726027,0.150203871,0.012269939,0.12421665,0.006134969,0.028882125,0.003067485
421298012001,4212900892,Allegheny Township,8.009569983,1,28,0.12485,3.49582,94.40327,7,11.78631,0.873954534,13.48618211,71.48551575,4,8.925012941,0.499402591,17.87137894,14.53992525,2,1.815319085,0.249701295,7.269962625,1029,1574,667,472,0.06,1.78,0.15,4.20,0.09718173,2.651515152,0.200006938,0.014830508,0.151452364,0.008474576,0.030804926,0.004237288
421298012002,4212900892,Allegheny Township,6.338215204,0,37,0.00000,5.83761,113.45998,8,17.90093558,1.262184975,14.18249776,78.94697699,5,12.45571102,0.788865609,15.7893954,23.82506799,3,3.758955357,0.473319366,7.941689331,1077,1717,733,515,0.00,2.15,0.00,5.05,0,3.321364452,0.220310645,0.015533981,0.153295101,0.009708738,0.046262268,0.005825243
421298012003,4212900892,Allegheny Township,7.607099795,2,90,0.26291,11.83105,64.52247,5,8.481874994,0.657280716,12.90449391,42.74849121,3,5.619551783,0.39436843,14.24949707,8.43200037,2,1.108438248,0.262912286,4.216000185,1737,2381,934,714,0.08,3.78,0.21,9.64,0.115141048,4.931506849,0.090367604,0.007002801,0.059871836,0.004201681,0.011809524,0.00280112
421298013001,4212900892,Allegheny Township,6.452823452,0,12,0.00000,1.85965,73.56544,5,11.40050373,0.77485461,14.71308757,100.3448519,3,15.55053423,0.464912766,33.44828398,18.04145686,2,2.795901204,0.309941844,9.02072843,805,1059,387,318,0.00,1.13,0.00,3.10,0,1.46878825,0.231337855,0.01572327,0.315549849,0.009433962,0.056734141,0.006289308
421298013002,4212983328,West Leechburg Borough,0.954946084,0,19,0.00000,19.89641,16.94338,2,17.74275645,2.094359079,8.471687891,15.45408355,1,16.18320009,1.047179539,15.45408355,2.344081874,1,2.454674576,1.047179539,2.344081874,888,1303,580,391,0.00,1.46,0.00,3.28,0,2.094818082,0.043333442,0.00511509,0.03952451,0.002557545,0.005995094,0.002557545
421298013003,4212900892,Allegheny Township,2.922007626,1,24,0.34223,8.21353,410.12724,25,140.3580319,8.555761381,16.40508958,497.3970452,14,170.2244172,4.791226374,35.52836037,93.54938111,9,32.01544728,3.080074097,10.39437568,1099,1950,787,585,0.05,1.23,0.13,3.05,0.090991811,2.139037433,0.701072204,0.042735043,0.850251359,0.023931624,0.159913472,0.015384615
421298014001,4212979776,Vandergrift Borough,0.924240923,0,11,0.00000,11.90166,51.96327,4,56.22264201,4.32787588,12.99081664,31.64090388,2,34.23447618,2.16393794,15.82045194,10.17749567,2,11.0117345,2.16393794,5.088747833,918,1887,821,566,0.00,0.58,0.00,1.34,0,1.184068891,0.091807891,0.007067138,0.055902657,0.003533569,0.017981441,0.003533569
421298015001,4212921976,East Vandergrift Borough,0.192580807,0,12,0.00000,62.31151,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,1293,574,388,0.00,0.93,0.00,2.09,0,2.02020202,0,0,0,0,0,0
421298015002,4212979776,Vandergrift Borough,0.167301927,0,4,0.00000,23.90887,105.88076,8,632.8723578,47.81773986,13.23509559,71.43055029,4,426.9559339,23.90886993,17.85763757,19.91170282,3,119.0165782,17.93165245,6.637234273,734,1380,612,414,0.00,0.29,0.00,0.65,0,0.54200542,0.255750639,0.019323671,0.172537561,0.009661836,0.048095901,0.007246377
421298016001,4212979776,Vandergrift Borough,0.202570814,1,15,4.93655,74.04818,43.77708,4,216.1075511,19.74618117,10.94427065,49.99786362,2,246.8167183,9.873090586,24.99893181,10.27344949,1,50.71534872,4.936545293,10.27344949,687,1277,591,383,0.08,1.17,0.17,2.54,0.145560408,2.139800285,0.114300477,0.010443864,0.130542725,0.005221932,0.026823628,0.002610966
421298017011,4212978768,Upper Burrell Township,15.13169265,0,37,0.00000,2.44520,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,2324,913,697,0.00,1.59,0.00,4.05,0,2.344740177,0,0,0,0,0,0
421298017021,4212981336,Washington Township,5.836372745,0,25,0.00000,4.28348,102.38904,7,17.54326677,1.199375075,14.62700629,114.9498096,4,19.69541951,0.685357186,28.73745241,22.70994662,3,3.891106275,0.514017889,7.569982205,926,1519,644,456,0.00,1.65,0.00,3.88,0,2.628811777,0.224537377,0.015350877,0.252082916,0.00877193,0.049802515,0.006578947
421298017022,4212981336,Washington Township,6.793088721,0,20,0.00000,2.94417,215.46031,14,31.71757616,2.060918173,15.39002207,215.5182199,8,31.72610115,1.177667528,26.93977748,46.4534579,5,6.838341115,0.736042205,9.290691581,1022,1565,639,470,0.00,1.28,0.00,3.13,0,1.919385797,0.458426189,0.029787234,0.458549404,0.017021277,0.098837144,0.010638298
421298017023,4212981336,Washington Township,4.8084854,0,26,0.00000,5.40711,75.20399,6,15.63984935,1.24779416,12.53399788,83.32274236,3,17.32827188,0.62389708,27.77424745,15.58258826,2,3.24064377,0.415931387,7.791294128,1076,1567,603,470,0.00,1.66,0.00,4.31,0,2.359346642,0.160008484,0.012765957,0.177282431,0.006382979,0.033154443,0.004255319
421298017031,4212981336,Washington Township,1.454244902,0,15,0.00000,10.31463,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,1325,579,398,0.00,1.13,0.00,2.59,0,2.01884253,0,0,0,0,0,0
421298017032,4212981336,Washington Township,12.91897206,0,20,0.00000,1.54811,120.46673,9,9.324791933,0.696649854,13.38519183,97.63603311,5,7.5575698,0.387027697,19.52720662,22.50456971,3,1.741978355,0.232216618,7.501523235,948,1358,593,407,0.00,1.47,0.00,3.37,0,2.066115702,0.295987043,0.022113022,0.239891973,0.012285012,0.055293783,0.007371007
421298018001,4212956496,Oklahoma Borough,0.606839852,0,12,0.00000,19.77457,22.76833,2,37.51950237,3.295762454,11.38416463,16.41609666,1,27.05177751,1.647881227,16.41609666,3.190305546,1,5.257244617,1.647881227,3.190305546,551,677,334,203,0.00,1.77,0.00,3.59,0,2.131438721,0.112159257,0.009852217,0.080867471,0.004926108,0.015715791,0.004926108
421298018002,4212905208,Bell Township,9.987680224,0,11,0.00000,1.10136,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,1597,652,479,0.00,0.69,0.00,1.69,0,1.306413302,0,0,0,0,0,0
421298018003,4212905208,Bell Township,12.97205416,2,46,0.15418,3.54608,120.89114,9,9.319352178,0.693799138,13.43234902,120.9774732,5,9.326007408,0.385443966,24.19549464,26.29192786,3,2.026812988,0.231266379,8.763975953,1121,1952,831,586,0.10,2.36,0.24,5.54,0.178412132,3.948497854,0.206298876,0.015358362,0.2064462,0.008532423,0.044866771,0.005119454
421298018004,4212945200,Loyalhanna Township,10.72582261,0,10,0.00000,0.93233,97.69335,7,9.108238573,0.652630596,13.95619303,92.99021402,4,8.669751254,0.372931769,23.24755351,22.83905397,3,2.1293522,0.279698827,7.613017991,666,1136,402,341,0.00,0.88,0.00,2.49,0,1.479289941,0.286490766,0.020527859,0.272698575,0.011730205,0.066976698,0.008797654
421298018005,4212945200,Loyalhanna Township,10.84010422,1,17,0.09225,1.56825,28.25230,2,2.606276013,0.184500071,14.1261518,34.85882017,1,3.215727402,0.092250036,34.85882017,5.365633236,1,0.494979857,0.092250036,5.365633236,604,1106,424,332,0.09,1.54,0.24,4.01,0.165562914,2.741935484,0.0850973,0.006024096,0.104996446,0.003012048,0.016161546,0.003012048
421298019001,4212967496,Salem Township,5.791953622,1,22,0.17265,3.79837,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,1013,495,304,0.10,2.17,0.20,4.44,0.145985401,3.116147309,0,0,0,0,0,0
